,time,frame,x,y,w,h,Rf,mx,my
44113,187.12,4678.0,185.5,53.5,23.0,21.0,0.278638,0.0,0.0
44114,187.12,4678.0,152.5,86.0,17.0,28.0,0.257751,0.0,0.0
44115,187.12,4678.0,215.5,88.0,19.0,22.0,0.34171,0.0,0.0
44116,187.12,4678.0,69.0,110.0,28.0,26.0,0.484432,0.0,1.0
44117,187.12,4678.0,101.5,103.0,17.0,26.0,0.606931,0.0,1.0
44118,187.12,4678.0,128.5,99.0,17.0,28.0,0.599493,0.0,0.0
44119,187.12,4678.0,154.5,103.5,17.0,25.0,0.301502,0.0,0.0
44120,187.12,4678.0,181.5,106.0,19.0,24.0,0.468534,0.0,0.0
44121,187.12,4678.0,202.5,102.5,17.0,25.0,0.502645,0.0,0.0
44122,187.12,4678.0,230.5,108.0,19.0,22.0,0.695148,0.0,0.0
44123,187.12,4678.0,153.5,121.0,19.0,24.0,0.360877,0.0,0.0
44124,187.12,4678.0,185.0,118.0,22.0,26.0,0.364063,0.0,0.0
44125,187.12,4678.0,215.0,118.0,22.0,24.0,0.519412,0.0,0.0
44126,187.12,4678.0,247.0,124.5,20.0,25.0,0.540551,0.0,0.0
44127,187.12,4678.0,187.0,135.5,22.0,31.0,0.31882,0.0,0.0
44128,187.12,4678.0,149.0,152.5,26.0,47.0,0.526143,0.0,0.0
44129,187.12,4678.0,223.5,147.5,25.0,27.0,0.673502,0.0,0.0
44130,187.12,4678.0,254.0,148.5,22.0,29.0,0.582667,0.0,0.0
44131,187.12,4678.0,191.0,166.0,26.0,36.0,0.471644,0.0,0.0
44132,187.12,4678.0,245.5,179.0,37.0,50.0,0.793782,0.0,0.0
44133,187.12,4678.0,33.5,228.5,13.0,37.0,0.570595,-1.0,6.0
44134,187.12,4678.0,209.5,210.5,35.0,49.0,0.719934,0.0,0.0
44135,187.12,4678.0,278.0,171.5,42.0,55.0,0.799596,0.0,0.0
44136,187.12,4678.0,149.0,211.0,42.0,52.0,0.783904,0.0,0.0
44137,187.24,4681.0,114.0,69.5,10.0,13.0,0.476686,0.0,1.0
44138,187.24,4681.0,102.5,88.0,13.0,14.0,0.33872,-1.0,1.0
44139,187.24,4681.0,185.5,53.5,23.0,21.0,0.278638,0.0,0.0
44140,187.24,4681.0,152.5,86.0,17.0,28.0,0.257751,0.0,0.0
44141,187.24,4681.0,215.5,88.0,19.0,22.0,0.34171,0.0,0.0
44142,187.24,4681.0,69.0,111.0,28.0,26.0,0.484432,-1.0,0.0
44143,187.24,4681.0,101.5,104.0,17.0,26.0,0.606931,-1.0,1.0
44144,187.24,4681.0,128.5,99.0,17.0,28.0,0.599493,0.0,1.0
44145,187.24,4681.0,154.5,103.5,17.0,25.0,0.301502,0.0,0.0
44146,187.24,4681.0,181.5,106.0,19.0,24.0,0.468534,0.0,0.0
44147,187.24,4681.0,202.5,102.5,17.0,25.0,0.502645,0.0,0.0
44148,187.24,4681.0,230.5,108.0,19.0,22.0,0.695148,0.0,0.0
44149,187.24,4681.0,153.5,121.0,19.0,24.0,0.360877,0.0,0.0
44150,187.24,4681.0,185.0,118.0,22.0,26.0,0.364063,0.0,0.0
44151,187.24,4681.0,215.0,118.0,22.0,24.0,0.519412,0.0,0.0
44152,187.24,4681.0,247.0,124.5,20.0,25.0,0.540551,0.0,0.0
44153,187.24,4681.0,187.0,135.5,22.0,31.0,0.31882,0.0,0.0
44154,187.24,4681.0,149.0,152.5,26.0,47.0,0.526143,0.0,0.0
44155,187.24,4681.0,223.5,147.5,25.0,27.0,0.673502,0.0,0.0
44156,187.24,4681.0,254.0,148.5,22.0,29.0,0.582667,0.0,0.0
44157,187.24,4681.0,191.0,166.0,26.0,36.0,0.471644,0.0,0.0
44158,187.24,4681.0,245.5,179.0,37.0,50.0,0.793782,0.0,0.0
44159,187.24,4681.0,32.5,234.5,13.0,37.0,0.570595,-4.0,7.0
44160,187.24,4681.0,209.5,210.5,35.0,49.0,0.719934,0.0,0.0
44161,187.24,4681.0,278.0,171.5,42.0,55.0,0.799596,0.0,0.0
44162,187.24,4681.0,149.0,211.0,42.0,52.0,0.783904,0.0,0.0
44163,187.36,4684.0,113.5,68.5,11.0,13.0,0.481815,0.0,0.0
44164,187.36,4684.0,102.0,86.0,14.0,14.0,0.357309,0.0,0.0
44165,187.36,4684.0,54.5,100.0,5.0,12.0,0.252342,0.0,0.0
44166,187.36,4684.0,28.0,229.5,10.0,17.0,0.30595,-4.0,10.0
44167,187.36,4684.0,121.5,54.0,13.0,26.0,0.272632,0.0,0.0
44168,187.36,4684.0,214.5,88.5,19.0,23.0,0.256223,0.0,0.0
44169,187.36,4684.0,70.0,109.0,30.0,28.0,0.609354,0.0,0.0
44170,187.36,4684.0,101.0,104.0,18.0,30.0,0.57989,-1.0,1.0
44171,187.36,4684.0,128.5,98.5,17.0,29.0,0.628277,0.0,0.0
44172,187.36,4684.0,154.5,104.5,17.0,25.0,0.354148,0.0,0.0
44173,187.36,4684.0,181.5,106.0,19.0,24.0,0.483884,0.0,0.0
44174,187.36,4684.0,203.0,102.5,16.0,25.0,0.545977,0.0,0.0
44175,187.36,4684.0,230.5,108.0,19.0,22.0,0.691924,0.0,0.0
44176,187.36,4684.0,153.5,120.0,19.0,26.0,0.405016,0.0,0.0
44177,187.36,4684.0,185.0,118.0,22.0,26.0,0.393922,0.0,0.0
44178,187.36,4684.0,215.0,117.5,22.0,23.0,0.533914,0.0,0.0
44179,187.36,4684.0,246.5,125.0,21.0,24.0,0.519703,0.0,0.0
44180,187.36,4684.0,187.5,136.0,21.0,32.0,0.367201,0.0,0.0
44181,187.36,4684.0,149.5,153.0,27.0,48.0,0.568837,0.0,0.0
44182,187.36,4684.0,223.5,149.0,25.0,28.0,0.690419,0.0,0.0
44183,187.36,4684.0,254.0,148.5,22.0,29.0,0.57506,0.0,0.0
44184,187.36,4684.0,190.5,166.0,27.0,36.0,0.474829,0.0,0.0
44185,187.36,4684.0,245.5,178.5,37.0,49.0,0.791781,0.0,0.0
44186,187.36,4684.0,208.5,211.0,35.0,50.0,0.71854,0.0,0.0
44187,187.36,4684.0,278.0,171.5,42.0,55.0,0.793675,0.0,0.0
44188,187.36,4684.0,149.0,211.0,42.0,52.0,0.794775,0.0,0.0
44189,187.48,4687.0,113.5,68.5,11.0,13.0,0.481815,0.0,1.0
44190,187.48,4687.0,102.0,86.0,14.0,14.0,0.357309,-1.0,1.0
44191,187.48,4687.0,54.5,100.0,5.0,12.0,0.252342,0.0,0.0
44192,187.48,4687.0,121.5,54.0,13.0,26.0,0.272632,0.0,0.0
44193,187.48,4687.0,214.5,88.5,19.0,23.0,0.256223,0.0,0.0
44194,187.48,4687.0,70.0,109.0,30.0,28.0,0.609354,-1.0,0.0
44195,187.48,4687.0,100.0,105.0,18.0,30.0,0.57989,-1.0,2.0
44196,187.48,4687.0,128.5,98.5,17.0,29.0,0.628277,0.0,0.0
44197,187.48,4687.0,154.5,104.5,17.0,25.0,0.354148,0.0,0.0
44198,187.48,4687.0,181.5,106.0,19.0,24.0,0.483884,0.0,0.0
44199,187.48,4687.0,203.0,102.5,16.0,25.0,0.545977,0.0,0.0
44200,187.48,4687.0,230.5,108.0,19.0,22.0,0.691924,0.0,0.0
44201,187.48,4687.0,153.5,120.0,19.0,26.0,0.405016,0.0,0.0
44202,187.48,4687.0,185.0,118.0,22.0,26.0,0.393922,0.0,0.0
44203,187.48,4687.0,215.0,117.5,22.0,23.0,0.533914,0.0,0.0
44204,187.48,4687.0,246.5,125.0,21.0,24.0,0.519703,0.0,0.0
44205,187.48,4687.0,187.5,136.0,21.0,32.0,0.367201,0.0,0.0
44206,187.48,4687.0,149.5,153.0,27.0,48.0,0.568837,0.0,0.0
44207,187.48,4687.0,223.5,149.0,25.0,28.0,0.690419,0.0,0.0
44208,187.48,4687.0,254.0,148.5,22.0,29.0,0.57506,0.0,0.0
44209,187.48,4687.0,190.5,166.0,27.0,36.0,0.474829,0.0,0.0
44210,187.48,4687.0,245.5,178.5,37.0,49.0,0.791781,0.0,0.0
44211,187.48,4687.0,208.5,211.0,35.0,50.0,0.71854,0.0,0.0
44212,187.48,4687.0,278.0,171.5,42.0,55.0,0.793675,0.0,0.0
44213,187.48,4687.0,149.0,211.0,42.0,52.0,0.794775,0.0,0.0
44214,187.6,4690.0,113.5,69.5,11.0,13.0,0.481815,0.0,1.0
44215,187.6,4690.0,101.0,87.0,14.0,14.0,0.357309,0.0,0.0
44216,187.6,4690.0,54.5,100.0,5.0,12.0,0.252342,1.0,0.0
44217,187.6,4690.0,121.5,54.0,13.0,26.0,0.272632,0.0,1.0
44218,187.6,4690.0,214.5,88.5,19.0,23.0,0.256223,0.0,0.0
44219,187.6,4690.0,69.0,109.0,30.0,28.0,0.609354,0.0,0.0
44220,187.6,4690.0,99.0,107.0,18.0,30.0,0.57989,-1.0,1.0
44221,187.6,4690.0,128.5,98.5,17.0,29.0,0.628277,0.0,0.0
44222,187.6,4690.0,154.5,104.5,17.0,25.0,0.354148,0.0,0.0
44223,187.6,4690.0,181.5,106.0,19.0,24.0,0.483884,0.0,0.0
44224,187.6,4690.0,203.0,102.5,16.0,25.0,0.545977,0.0,0.0
44225,187.6,4690.0,230.5,108.0,19.0,22.0,0.691924,0.0,0.0
44226,187.6,4690.0,153.5,120.0,19.0,26.0,0.405016,0.0,0.0
44227,187.6,4690.0,185.0,118.0,22.0,26.0,0.393922,0.0,0.0
44228,187.6,4690.0,215.0,117.5,22.0,23.0,0.533914,0.0,0.0
44229,187.6,4690.0,246.5,125.0,21.0,24.0,0.519703,0.0,0.0
44230,187.6,4690.0,187.5,136.0,21.0,32.0,0.367201,0.0,0.0
44231,187.6,4690.0,149.5,153.0,27.0,48.0,0.568837,0.0,0.0
44232,187.6,4690.0,223.5,149.0,25.0,28.0,0.690419,0.0,0.0
44233,187.6,4690.0,254.0,148.5,22.0,29.0,0.57506,0.0,0.0
44234,187.6,4690.0,190.5,166.0,27.0,36.0,0.474829,0.0,0.0
44235,187.6,4690.0,245.5,178.5,37.0,49.0,0.791781,0.0,0.0
44236,187.6,4690.0,208.5,211.0,35.0,50.0,0.71854,0.0,0.0
44237,187.6,4690.0,278.0,171.5,42.0,55.0,0.793675,0.0,0.0
44238,187.6,4690.0,149.0,211.0,42.0,52.0,0.794775,0.0,0.0
44239,187.72,4693.0,113.5,70.5,11.0,13.0,0.481815,-1.0,-1.0
44240,187.72,4693.0,101.0,87.0,14.0,14.0,0.357309,0.0,1.0
44241,187.72,4693.0,55.5,100.0,5.0,12.0,0.252342,1.0,0.0
44242,187.72,4693.0,121.5,55.0,13.0,26.0,0.272632,0.0,0.0
44243,187.72,4693.0,214.5,88.5,19.0,23.0,0.256223,0.0,0.0
44244,187.72,4693.0,69.0,109.0,30.0,28.0,0.609354,0.0,0.0
44245,187.72,4693.0,98.0,108.0,18.0,30.0,0.57989,-1.0,1.0
44246,187.72,4693.0,128.5,98.5,17.0,29.0,0.628277,0.0,0.0
44247,187.72,4693.0,154.5,104.5,17.0,25.0,0.354148,0.0,0.0
44248,187.72,4693.0,181.5,106.0,19.0,24.0,0.483884,0.0,0.0
44249,187.72,4693.0,203.0,102.5,16.0,25.0,0.545977,0.0,0.0
44250,187.72,4693.0,230.5,108.0,19.0,22.0,0.691924,0.0,0.0
44251,187.72,4693.0,153.5,120.0,19.0,26.0,0.405016,0.0,0.0
44252,187.72,4693.0,185.0,118.0,22.0,26.0,0.393922,0.0,0.0
44253,187.72,4693.0,215.0,117.5,22.0,23.0,0.533914,0.0,0.0
44254,187.72,4693.0,246.5,125.0,21.0,24.0,0.519703,0.0,0.0
44255,187.72,4693.0,187.5,136.0,21.0,32.0,0.367201,0.0,0.0
44256,187.72,4693.0,149.5,153.0,27.0,48.0,0.568837,0.0,0.0
44257,187.72,4693.0,223.5,149.0,25.0,28.0,0.690419,0.0,0.0
44258,187.72,4693.0,254.0,148.5,22.0,29.0,0.57506,0.0,0.0
44259,187.72,4693.0,190.5,166.0,27.0,36.0,0.474829,0.0,0.0
44260,187.72,4693.0,245.5,178.5,37.0,49.0,0.791781,0.0,0.0
44261,187.72,4693.0,208.5,211.0,35.0,50.0,0.71854,0.0,0.0
44262,187.72,4693.0,278.0,171.5,42.0,55.0,0.793675,0.0,0.0
44263,187.72,4693.0,149.0,211.0,42.0,52.0,0.794775,0.0,0.0
44264,187.84,4696.0,114.0,69.5,10.0,13.0,0.428702,0.0,0.0
44265,187.84,4696.0,1.5,122.0,3.0,18.0,0.305664,0.0,0.0
44266,187.84,4696.0,122.0,54.0,14.0,26.0,0.26259,0.0,0.0
44267,187.84,4696.0,101.0,90.0,18.0,22.0,0.52603,0.0,0.0
44268,187.84,4696.0,213.5,88.5,19.0,23.0,0.281461,0.0,0.0
44269,187.84,4696.0,96.5,104.0,21.0,26.0,0.251817,-1.0,1.0
44270,187.84,4696.0,128.0,99.0,16.0,28.0,0.599309,0.0,0.0
44271,187.84,4696.0,154.5,104.5,17.0,25.0,0.320084,0.0,0.0
44272,187.84,4696.0,180.5,106.5,19.0,25.0,0.488977,0.0,0.0
44273,187.84,4696.0,203.5,102.5,17.0,25.0,0.527189,0.0,0.0
44274,187.84,4696.0,229.5,109.0,19.0,22.0,0.729689,0.0,0.0
44275,187.84,4696.0,66.0,113.0,30.0,24.0,0.517159,0.0,0.0
44276,187.84,4696.0,94.0,113.5,20.0,25.0,0.707063,-1.0,1.0
44277,187.84,4696.0,152.5,120.5,19.0,25.0,0.372473,0.0,0.0
44278,187.84,4696.0,185.0,118.0,22.0,26.0,0.404723,0.0,0.0
44279,187.84,4696.0,214.5,117.5,23.0,23.0,0.534461,0.0,0.0
44280,187.84,4696.0,247.0,124.5,22.0,25.0,0.520215,0.0,0.0
44281,187.84,4696.0,187.0,135.0,22.0,30.0,0.306563,0.0,0.0
44282,187.84,4696.0,149.5,153.0,27.0,46.0,0.515693,0.0,0.0
44283,187.84,4696.0,224.0,148.0,26.0,28.0,0.669238,0.0,0.0
44284,187.84,4696.0,254.0,148.5,22.0,29.0,0.535874,0.0,0.0
44285,187.84,4696.0,190.5,165.5,27.0,35.0,0.455912,0.0,0.0
44286,187.84,4696.0,245.5,179.0,37.0,50.0,0.791399,0.0,0.0
44287,187.84,4696.0,208.5,211.0,35.0,48.0,0.724696,0.0,0.0
44288,187.84,4696.0,278.0,171.5,42.0,55.0,0.767671,0.0,0.0
44289,187.84,4696.0,148.5,211.0,43.0,52.0,0.799605,0.0,0.0
44290,187.96,4699.0,114.0,69.5,10.0,13.0,0.428702,0.0,1.0
44291,187.96,4699.0,1.5,122.0,3.0,18.0,0.305664,0.0,0.0
44292,187.96,4699.0,122.0,54.0,14.0,26.0,0.26259,0.0,0.0
44293,187.96,4699.0,101.0,90.0,18.0,22.0,0.52603,0.0,1.0
44294,187.96,4699.0,213.5,88.5,19.0,23.0,0.281461,0.0,0.0
44295,187.96,4699.0,95.5,105.0,21.0,26.0,0.251817,-1.0,2.0
44296,187.96,4699.0,128.0,99.0,16.0,28.0,0.599309,0.0,0.0
44297,187.96,4699.0,154.5,104.5,17.0,25.0,0.320084,0.0,0.0
44298,187.96,4699.0,180.5,106.5,19.0,25.0,0.488977,0.0,0.0
44299,187.96,4699.0,203.5,102.5,17.0,25.0,0.527189,0.0,0.0
44300,187.96,4699.0,229.5,109.0,19.0,22.0,0.729689,0.0,0.0
44301,187.96,4699.0,66.0,113.0,30.0,24.0,0.517159,-1.0,0.0
44302,187.96,4699.0,93.0,114.5,20.0,25.0,0.707063,-2.0,1.0
44303,187.96,4699.0,152.5,120.5,19.0,25.0,0.372473,0.0,0.0
44304,187.96,4699.0,185.0,118.0,22.0,26.0,0.404723,0.0,0.0
44305,187.96,4699.0,214.5,117.5,23.0,23.0,0.534461,0.0,0.0
44306,187.96,4699.0,247.0,124.5,22.0,25.0,0.520215,0.0,0.0
44307,187.96,4699.0,187.0,135.0,22.0,30.0,0.306563,0.0,0.0
44308,187.96,4699.0,149.5,153.0,27.0,46.0,0.515693,0.0,0.0
44309,187.96,4699.0,224.0,148.0,26.0,28.0,0.669238,0.0,0.0
44310,187.96,4699.0,254.0,148.5,22.0,29.0,0.535874,0.0,0.0
44311,187.96,4699.0,190.5,165.5,27.0,35.0,0.455912,0.0,0.0
44312,187.96,4699.0,245.5,179.0,37.0,50.0,0.791399,0.0,0.0
44313,187.96,4699.0,208.5,211.0,35.0,48.0,0.724696,0.0,0.0
44314,187.96,4699.0,278.0,171.5,42.0,55.0,0.767671,0.0,0.0
44315,187.96,4699.0,148.5,211.0,43.0,52.0,0.799605,0.0,0.0
44316,188.08,4702.0,114.0,70.5,10.0,13.0,0.428702,0.0,-1.0
44317,188.08,4702.0,1.5,122.0,3.0,18.0,0.305664,0.0,0.0
44318,188.08,4702.0,122.0,54.0,14.0,26.0,0.26259,0.0,1.0
44319,188.08,4702.0,101.0,91.0,18.0,22.0,0.52603,0.0,0.0
44320,188.08,4702.0,213.5,88.5,19.0,23.0,0.281461,0.0,0.0
44321,188.08,4702.0,94.5,107.0,21.0,26.0,0.251817,-2.0,1.0
44322,188.08,4702.0,128.0,99.0,16.0,28.0,0.599309,0.0,0.0
44323,188.08,4702.0,154.5,104.5,17.0,25.0,0.320084,0.0,0.0
44324,188.08,4702.0,180.5,106.5,19.0,25.0,0.488977,0.0,0.0
44325,188.08,4702.0,203.5,102.5,17.0,25.0,0.527189,0.0,0.0
44326,188.08,4702.0,229.5,109.0,19.0,22.0,0.729689,0.0,0.0
44327,188.08,4702.0,65.0,113.0,30.0,24.0,0.517159,0.0,0.0
44328,188.08,4702.0,91.0,115.5,20.0,25.0,0.707063,-1.0,3.0
44329,188.08,4702.0,152.5,120.5,19.0,25.0,0.372473,0.0,0.0
44330,188.08,4702.0,185.0,118.0,22.0,26.0,0.404723,0.0,0.0
44331,188.08,4702.0,214.5,117.5,23.0,23.0,0.534461,0.0,0.0
44332,188.08,4702.0,247.0,124.5,22.0,25.0,0.520215,0.0,0.0
44333,188.08,4702.0,187.0,135.0,22.0,30.0,0.306563,0.0,0.0
44334,188.08,4702.0,149.5,153.0,27.0,46.0,0.515693,0.0,0.0
44335,188.08,4702.0,224.0,148.0,26.0,28.0,0.669238,0.0,0.0
44336,188.08,4702.0,254.0,148.5,22.0,29.0,0.535874,0.0,0.0
44337,188.08,4702.0,190.5,165.5,27.0,35.0,0.455912,0.0,0.0
44338,188.08,4702.0,245.5,179.0,37.0,50.0,0.791399,0.0,0.0
44339,188.08,4702.0,208.5,211.0,35.0,48.0,0.724696,0.0,0.0
44340,188.08,4702.0,278.0,171.5,42.0,55.0,0.767671,0.0,0.0
44341,188.08,4702.0,148.5,211.0,43.0,52.0,0.799605,0.0,0.0
44342,188.2,4705.0,114.0,69.5,10.0,13.0,0.428702,-1.0,1.0
44343,188.2,4705.0,1.5,122.0,3.0,18.0,0.305664,0.0,0.0
44344,188.2,4705.0,122.0,55.0,14.0,26.0,0.26259,0.0,0.0
44345,188.2,4705.0,101.0,91.0,18.0,22.0,0.52603,-1.0,1.0
44346,188.2,4705.0,213.5,88.5,19.0,23.0,0.281461,0.0,0.0
44347,188.2,4705.0,92.5,108.0,21.0,26.0,0.251817,-1.0,2.0
44348,188.2,4705.0,128.0,99.0,16.0,28.0,0.599309,0.0,0.0
44349,188.2,4705.0,154.5,104.5,17.0,25.0,0.320084,0.0,0.0
44350,188.2,4705.0,180.5,106.5,19.0,25.0,0.488977,0.0,0.0
44351,188.2,4705.0,203.5,102.5,17.0,25.0,0.527189,0.0,0.0
44352,188.2,4705.0,229.5,109.0,19.0,22.0,0.729689,0.0,0.0
44353,188.2,4705.0,65.0,113.0,30.0,24.0,0.517159,0.0,0.0
44354,188.2,4705.0,90.0,118.5,20.0,25.0,0.707063,-2.0,0.0
44355,188.2,4705.0,152.5,120.5,19.0,25.0,0.372473,0.0,0.0
44356,188.2,4705.0,185.0,118.0,22.0,26.0,0.404723,0.0,0.0
44357,188.2,4705.0,214.5,117.5,23.0,23.0,0.534461,0.0,0.0
44358,188.2,4705.0,247.0,124.5,22.0,25.0,0.520215,0.0,0.0
44359,188.2,4705.0,187.0,135.0,22.0,30.0,0.306563,0.0,0.0
44360,188.2,4705.0,149.5,153.0,27.0,46.0,0.515693,0.0,0.0
44361,188.2,4705.0,224.0,148.0,26.0,28.0,0.669238,0.0,0.0
44362,188.2,4705.0,254.0,148.5,22.0,29.0,0.535874,0.0,0.0
44363,188.2,4705.0,190.5,165.5,27.0,35.0,0.455912,0.0,0.0
44364,188.2,4705.0,245.5,179.0,37.0,50.0,0.791399,0.0,0.0
44365,188.2,4705.0,208.5,211.0,35.0,48.0,0.724696,0.0,0.0
44366,188.2,4705.0,278.0,171.5,42.0,55.0,0.767671,0.0,0.0
44367,188.2,4705.0,148.5,211.0,43.0,52.0,0.799605,0.0,0.0
44368,188.32,4708.0,115.5,70.0,11.0,14.0,0.340702,0.0,1.0
44369,188.32,4708.0,2.0,123.5,4.0,17.0,0.269526,1.0,0.0
44370,188.32,4708.0,121.5,55.5,15.0,27.0,0.289074,0.0,0.0
44371,188.32,4708.0,100.0,90.0,16.0,22.0,0.670063,0.0,1.0
44372,188.32,4708.0,214.5,88.0,19.0,22.0,0.298267,0.0,0.0
44373,188.32,4708.0,68.5,108.0,29.0,26.0,0.509211,0.0,0.0
44374,188.32,4708.0,128.0,99.5,16.0,27.0,0.612283,0.0,0.0
44375,188.32,4708.0,154.0,104.5,16.0,25.0,0.297796,0.0,0.0
44376,188.32,4708.0,180.5,105.5,19.0,23.0,0.460728,0.0,0.0
44377,188.32,4708.0,203.5,102.5,17.0,25.0,0.49348,0.0,0.0
44378,188.32,4708.0,229.5,108.5,19.0,21.0,0.713087,0.0,0.0
44379,188.32,4708.0,88.5,120.0,25.0,32.0,0.789682,-2.0,2.0
44380,188.32,4708.0,152.5,119.5,19.0,25.0,0.351893,0.0,0.0
44381,188.32,4708.0,185.0,118.5,22.0,25.0,0.395622,0.0,0.0
44382,188.32,4708.0,215.0,117.5,22.0,23.0,0.548347,0.0,0.0
44383,188.32,4708.0,246.5,124.0,21.0,26.0,0.556267,0.0,0.0
44384,188.32,4708.0,149.0,136.5,24.0,31.0,0.26716,0.0,0.0
44385,188.32,4708.0,187.0,135.5,22.0,31.0,0.351211,0.0,0.0
44386,188.32,4708.0,149.5,152.5,27.0,45.0,0.533819,0.0,0.0
44387,188.32,4708.0,223.5,148.0,25.0,28.0,0.676788,0.0,0.0
44388,188.32,4708.0,253.5,148.0,21.0,28.0,0.567698,0.0,0.0
44389,188.32,4708.0,190.5,165.5,27.0,35.0,0.489281,0.0,0.0
44390,188.32,4708.0,245.5,179.0,37.0,50.0,0.79743,0.0,0.0
44391,188.32,4708.0,208.5,211.5,35.0,49.0,0.733448,0.0,0.0
44392,188.32,4708.0,277.5,171.5,41.0,55.0,0.785032,0.0,0.0
44393,188.32,4708.0,148.0,211.0,42.0,52.0,0.806983,0.0,0.0
44394,188.44,4711.0,115.5,71.0,11.0,14.0,0.340702,0.0,0.0
44395,188.44,4711.0,3.0,123.5,4.0,17.0,0.269526,0.0,0.0
44396,188.44,4711.0,121.5,55.5,15.0,27.0,0.289074,0.0,0.0
44397,188.44,4711.0,100.0,91.0,16.0,22.0,0.670063,0.0,0.0
44398,188.44,4711.0,214.5,88.0,19.0,22.0,0.298267,0.0,0.0
44399,188.44,4711.0,68.5,108.0,29.0,26.0,0.509211,0.0,0.0
44400,188.44,4711.0,128.0,99.5,16.0,27.0,0.612283,0.0,0.0
44401,188.44,4711.0,154.0,104.5,16.0,25.0,0.297796,0.0,0.0
44402,188.44,4711.0,180.5,105.5,19.0,23.0,0.460728,0.0,0.0
44403,188.44,4711.0,203.5,102.5,17.0,25.0,0.49348,0.0,0.0
44404,188.44,4711.0,229.5,108.5,19.0,21.0,0.713087,0.0,0.0
44405,188.44,4711.0,86.5,122.0,25.0,32.0,0.789682,-2.0,2.0
44406,188.44,4711.0,152.5,119.5,19.0,25.0,0.351893,0.0,0.0
44407,188.44,4711.0,185.0,118.5,22.0,25.0,0.395622,0.0,0.0
44408,188.44,4711.0,215.0,117.5,22.0,23.0,0.548347,0.0,0.0
44409,188.44,4711.0,246.5,124.0,21.0,26.0,0.556267,0.0,0.0
44410,188.44,4711.0,149.0,136.5,24.0,31.0,0.26716,0.0,0.0
44411,188.44,4711.0,187.0,135.5,22.0,31.0,0.351211,0.0,0.0
44412,188.44,4711.0,149.5,152.5,27.0,45.0,0.533819,0.0,0.0
44413,188.44,4711.0,223.5,148.0,25.0,28.0,0.676788,0.0,0.0
44414,188.44,4711.0,253.5,148.0,21.0,28.0,0.567698,0.0,0.0
44415,188.44,4711.0,190.5,165.5,27.0,35.0,0.489281,0.0,0.0
44416,188.44,4711.0,245.5,179.0,37.0,50.0,0.79743,0.0,0.0
44417,188.44,4711.0,208.5,211.5,35.0,49.0,0.733448,0.0,0.0
44418,188.44,4711.0,277.5,171.5,41.0,55.0,0.785032,0.0,0.0
44419,188.44,4711.0,148.0,211.0,42.0,52.0,0.806983,0.0,0.0
44420,188.56,4714.0,115.5,71.0,11.0,14.0,0.340702,-1.0,0.0
44421,188.56,4714.0,3.0,123.5,4.0,17.0,0.269526,1.0,-1.0
44422,188.56,4714.0,121.5,55.5,15.0,27.0,0.289074,0.0,1.0
44423,188.56,4714.0,100.0,91.0,16.0,22.0,0.670063,0.0,0.0
44424,188.56,4714.0,214.5,88.0,19.0,22.0,0.298267,0.0,0.0
44425,188.56,4714.0,68.5,108.0,29.0,26.0,0.509211,0.0,0.0
44426,188.56,4714.0,128.0,99.5,16.0,27.0,0.612283,0.0,0.0
44427,188.56,4714.0,154.0,104.5,16.0,25.0,0.297796,0.0,0.0
44428,188.56,4714.0,180.5,105.5,19.0,23.0,0.460728,0.0,0.0
44429,188.56,4714.0,203.5,102.5,17.0,25.0,0.49348,0.0,0.0
44430,188.56,4714.0,229.5,108.5,19.0,21.0,0.713087,0.0,0.0
44431,188.56,4714.0,84.5,124.0,25.0,32.0,0.789682,-2.0,2.0
44432,188.56,4714.0,152.5,119.5,19.0,25.0,0.351893,0.0,0.0
44433,188.56,4714.0,185.0,118.5,22.0,25.0,0.395622,0.0,0.0
44434,188.56,4714.0,215.0,117.5,22.0,23.0,0.548347,0.0,0.0
44435,188.56,4714.0,246.5,124.0,21.0,26.0,0.556267,0.0,0.0
44436,188.56,4714.0,149.0,136.5,24.0,31.0,0.26716,0.0,0.0
44437,188.56,4714.0,187.0,135.5,22.0,31.0,0.351211,0.0,0.0
44438,188.56,4714.0,149.5,152.5,27.0,45.0,0.533819,0.0,0.0
44439,188.56,4714.0,223.5,148.0,25.0,28.0,0.676788,0.0,0.0
44440,188.56,4714.0,253.5,148.0,21.0,28.0,0.567698,0.0,0.0
44441,188.56,4714.0,190.5,165.5,27.0,35.0,0.489281,0.0,0.0
44442,188.56,4714.0,245.5,179.0,37.0,50.0,0.79743,0.0,0.0
44443,188.56,4714.0,208.5,211.5,35.0,49.0,0.733448,0.0,0.0
44444,188.56,4714.0,277.5,171.5,41.0,55.0,0.785032,0.0,0.0
44445,188.56,4714.0,148.0,211.0,42.0,52.0,0.806983,0.0,0.0
44446,188.68,4717.0,114.5,71.0,11.0,14.0,0.340702,-1.0,1.0
44447,188.68,4717.0,4.0,122.5,4.0,17.0,0.269526,0.0,-1.0
44448,188.68,4717.0,121.5,56.5,15.0,27.0,0.289074,0.0,-1.0
44449,188.68,4717.0,100.0,91.0,16.0,22.0,0.670063,0.0,1.0
44450,188.68,4717.0,214.5,88.0,19.0,22.0,0.298267,0.0,0.0
44451,188.68,4717.0,68.5,108.0,29.0,26.0,0.509211,0.0,0.0
44452,188.68,4717.0,128.0,99.5,16.0,27.0,0.612283,0.0,1.0
