,time,frame,x,y,w,h,Rf,mx,my
355,42.76,1069.0,296.0,115.5,30.0,39.0,0.382215,0.0,1.0
356,42.88,1072.0,298.0,116.0,28.0,34.0,0.351625,1.0,1.0
357,43.0,1075.0,299.0,117.0,28.0,34.0,0.351625,0.0,0.0
358,43.12,1078.0,299.0,117.0,28.0,34.0,0.351625,-1.0,0.0
359,43.24,1081.0,298.0,117.0,28.0,34.0,0.351625,0.0,0.0
360,43.84,1096.0,308.5,135.0,19.0,40.0,0.293696,1.0,1.0
361,43.96,1099.0,309.5,136.0,19.0,40.0,0.293696,2.0,2.0
362,44.08,1102.0,311.5,138.0,19.0,40.0,0.293696,1.0,1.0
363,44.2,1105.0,312.5,139.0,19.0,40.0,0.293696,0.0,1.0
364,44.32,1108.0,310.0,118.5,18.0,51.0,0.332003,0.0,0.0
365,44.44,1111.0,310.0,118.5,18.0,51.0,0.332003,0.0,0.0
366,44.56,1114.0,310.0,118.5,18.0,51.0,0.332003,0.0,0.0
367,44.68,1117.0,310.0,118.5,18.0,51.0,0.332003,0.0,0.0
368,44.8,1120.0,310.5,117.5,17.0,51.0,0.277978,0.0,0.0
369,44.92,1123.0,310.5,117.5,17.0,51.0,0.277978,0.0,0.0
370,45.04,1126.0,310.5,117.5,17.0,51.0,0.277978,0.0,0.0
371,45.16,1129.0,310.5,117.5,17.0,51.0,0.277978,0.0,0.0
372,64.48,1612.0,213.5,50.5,31.0,63.0,0.634402,0.0,1.0
373,64.6,1615.0,213.5,51.5,31.0,63.0,0.634402,0.0,0.0
374,64.72,1618.0,213.5,51.5,31.0,63.0,0.634402,0.0,0.0
375,64.84,1621.0,213.5,51.5,31.0,63.0,0.634402,0.0,0.0
376,64.96,1624.0,220.0,65.5,44.0,77.0,0.278874,1.0,1.0
377,65.08,1627.0,221.0,66.5,44.0,77.0,0.278874,0.0,0.0
378,65.2,1630.0,221.0,66.5,44.0,77.0,0.278874,0.0,-1.0
379,65.32,1633.0,221.0,65.5,44.0,77.0,0.278874,-2.0,0.0
380,65.92,1648.0,310.5,117.0,17.0,46.0,0.250325,0.0,0.0
381,65.92,1648.0,246.0,84.5,54.0,55.0,0.499313,2.0,1.0
382,66.04,1651.0,310.5,117.0,17.0,46.0,0.250325,0.0,0.0
383,66.04,1651.0,248.0,85.5,54.0,55.0,0.499313,0.0,1.0
384,66.16,1654.0,310.5,117.0,17.0,46.0,0.250325,0.0,0.0
385,66.16,1654.0,248.0,86.5,54.0,55.0,0.499313,0.0,-1.0
386,66.28,1657.0,310.5,117.0,17.0,46.0,0.250325,0.0,0.0
387,66.28,1657.0,248.0,85.5,54.0,55.0,0.499313,0.0,1.0
388,66.4,1660.0,312.0,105.0,14.0,42.0,0.271063,0.0,0.0
389,66.4,1660.0,262.0,87.5,46.0,59.0,0.255305,1.0,1.0
390,66.52,1663.0,312.0,105.0,14.0,42.0,0.271063,0.0,0.0
391,66.52,1663.0,263.0,88.5,46.0,59.0,0.255305,1.0,-1.0
392,66.64,1666.0,312.0,105.0,14.0,42.0,0.271063,0.0,0.0
393,66.64,1666.0,264.0,87.5,46.0,59.0,0.255305,-1.0,0.0
394,66.76,1669.0,312.0,105.0,14.0,42.0,0.271063,0.0,0.0
395,66.76,1669.0,263.0,87.5,46.0,59.0,0.255305,0.0,0.0
396,66.88,1672.0,298.5,115.0,27.0,36.0,0.303247,0.0,0.0
397,66.88,1672.0,310.0,138.5,18.0,43.0,0.258574,0.0,0.0
398,67.0,1675.0,298.5,115.0,27.0,36.0,0.303247,0.0,0.0
399,67.0,1675.0,310.0,138.5,18.0,43.0,0.258574,-1.0,-1.0
400,67.12,1678.0,298.5,115.0,27.0,36.0,0.303247,0.0,0.0
401,67.12,1678.0,309.0,137.5,18.0,43.0,0.258574,0.0,1.0
402,67.24,1681.0,298.5,115.0,27.0,36.0,0.303247,0.0,0.0
403,67.24,1681.0,309.0,138.5,18.0,43.0,0.258574,0.0,-1.0
404,67.36,1684.0,291.0,105.5,36.0,43.0,0.511783,1.0,1.0
405,67.48,1687.0,292.0,106.5,36.0,43.0,0.511783,0.0,-1.0
406,67.6,1690.0,292.0,105.5,36.0,43.0,0.511783,0.0,0.0
407,67.72,1693.0,292.0,105.5,36.0,43.0,0.511783,-1.0,0.0
408,67.84,1696.0,308.5,117.0,19.0,40.0,0.25644,0.0,0.0
409,67.96,1699.0,308.5,117.0,19.0,40.0,0.25644,0.0,0.0
410,68.08,1702.0,308.5,117.0,19.0,40.0,0.25644,0.0,0.0
411,68.2,1705.0,308.5,117.0,19.0,40.0,0.25644,-3.0,-7.0
412,68.8,1720.0,307.0,120.5,24.0,41.0,0.313344,0.0,0.0
413,68.92,1723.0,307.0,120.5,24.0,41.0,0.313344,-1.0,-1.0
414,69.04,1726.0,306.0,119.5,24.0,41.0,0.313344,0.0,1.0
415,69.16,1729.0,306.0,120.5,24.0,41.0,0.313344,0.0,0.0
416,69.28,1732.0,297.0,117.0,28.0,36.0,0.382299,0.0,0.0
417,69.28,1732.0,309.0,118.5,20.0,45.0,0.287985,0.0,0.0
418,69.4,1735.0,297.0,117.0,28.0,36.0,0.382299,-1.0,-1.0
419,69.4,1735.0,309.0,118.5,20.0,45.0,0.287985,0.0,0.0
420,69.52,1738.0,296.0,116.0,28.0,36.0,0.382299,-1.0,0.0
421,69.52,1738.0,309.0,118.5,20.0,45.0,0.287985,0.0,0.0
422,69.64,1741.0,295.0,116.0,28.0,36.0,0.382299,1.0,1.0
423,69.64,1741.0,309.0,118.5,20.0,45.0,0.287985,0.0,0.0
424,69.76,1744.0,295.5,116.0,29.0,38.0,0.340006,-1.0,-1.0
425,69.76,1744.0,308.5,117.5,19.0,47.0,0.363543,0.0,0.0
426,69.88,1747.0,294.5,115.0,29.0,38.0,0.340006,-1.0,0.0
427,69.88,1747.0,308.5,117.5,19.0,47.0,0.363543,0.0,0.0
428,70.0,1750.0,293.5,115.0,29.0,38.0,0.340006,1.0,0.0
429,70.0,1750.0,308.5,117.5,19.0,47.0,0.363543,0.0,0.0
430,70.12,1753.0,294.5,115.0,29.0,38.0,0.340006,-1.0,0.0
431,70.12,1753.0,308.5,117.5,19.0,47.0,0.363543,0.0,0.0
432,70.24,1756.0,279.0,105.5,28.0,37.0,0.252598,-1.0,0.0
433,70.24,1756.0,294.0,106.5,28.0,41.0,0.405536,0.0,0.0
434,70.24,1756.0,312.0,105.5,14.0,43.0,0.370443,0.0,0.0
435,70.36,1759.0,278.0,105.5,28.0,37.0,0.252598,-1.0,-1.0
436,70.36,1759.0,294.0,106.5,28.0,41.0,0.405536,-1.0,0.0
437,70.36,1759.0,312.0,105.5,14.0,43.0,0.370443,0.0,0.0
438,70.48,1762.0,277.0,104.5,28.0,37.0,0.252598,0.0,-1.0
439,70.48,1762.0,293.0,106.5,28.0,41.0,0.405536,0.0,0.0
440,70.48,1762.0,312.0,105.5,14.0,43.0,0.370443,0.0,0.0
441,70.6,1765.0,277.0,103.5,28.0,37.0,0.252598,0.0,1.0
442,70.6,1765.0,293.0,106.5,28.0,41.0,0.405536,0.0,0.0
443,70.6,1765.0,312.0,105.5,14.0,43.0,0.370443,0.0,0.0
444,70.72,1768.0,280.0,105.5,30.0,37.0,0.331982,0.0,0.0
445,70.72,1768.0,293.5,106.0,35.0,42.0,0.458246,0.0,0.0
446,70.72,1768.0,309.5,117.0,19.0,46.0,0.2712,0.0,0.0
447,70.84,1771.0,280.0,105.5,30.0,37.0,0.331982,-1.0,0.0
448,70.84,1771.0,293.5,106.0,35.0,42.0,0.458246,0.0,0.0
449,70.84,1771.0,309.5,117.0,19.0,46.0,0.2712,0.0,0.0
450,70.96,1774.0,279.0,105.5,30.0,37.0,0.331982,-1.0,0.0
451,70.96,1774.0,293.5,106.0,35.0,42.0,0.458246,0.0,0.0
452,70.96,1774.0,309.5,117.0,19.0,46.0,0.2712,0.0,0.0
453,71.08,1777.0,278.0,105.5,30.0,37.0,0.331982,-1.0,-1.0
454,71.08,1777.0,293.5,106.0,35.0,42.0,0.458246,0.0,0.0
455,71.08,1777.0,309.5,117.0,19.0,46.0,0.2712,0.0,0.0
456,71.2,1780.0,279.0,104.5,34.0,39.0,0.460666,-1.0,0.0
457,71.2,1780.0,294.0,106.0,30.0,40.0,0.337237,0.0,0.0
458,71.2,1780.0,311.5,105.0,15.0,40.0,0.284619,0.0,0.0
459,71.32,1783.0,278.0,104.5,34.0,39.0,0.460666,-1.0,-1.0
460,71.32,1783.0,294.0,106.0,30.0,40.0,0.337237,0.0,0.0
461,71.32,1783.0,311.5,105.0,15.0,40.0,0.284619,0.0,0.0
462,71.44,1786.0,277.0,103.5,34.0,39.0,0.460666,-1.0,-1.0
463,71.44,1786.0,294.0,106.0,30.0,40.0,0.337237,0.0,0.0
464,71.44,1786.0,311.5,105.0,15.0,40.0,0.284619,0.0,0.0
465,71.56,1789.0,276.0,102.5,34.0,39.0,0.460666,-1.0,-1.0
466,71.56,1789.0,294.0,106.0,30.0,40.0,0.337237,0.0,0.0
467,71.56,1789.0,311.5,105.0,15.0,40.0,0.284619,0.0,0.0
468,71.68,1792.0,275.0,100.5,32.0,39.0,0.520238,0.0,0.0
469,71.68,1792.0,311.5,105.0,15.0,40.0,0.259148,0.0,0.0
470,71.68,1792.0,299.0,115.0,26.0,36.0,0.261879,0.0,0.0
471,71.8,1795.0,275.0,100.5,32.0,39.0,0.520238,0.0,0.0
472,71.8,1795.0,311.5,105.0,15.0,40.0,0.259148,0.0,0.0
473,71.8,1795.0,299.0,115.0,26.0,36.0,0.261879,0.0,0.0
474,71.92,1798.0,275.0,100.5,32.0,39.0,0.520238,0.0,1.0
475,71.92,1798.0,311.5,105.0,15.0,40.0,0.259148,0.0,0.0
476,71.92,1798.0,299.0,115.0,26.0,36.0,0.261879,0.0,0.0
477,72.04,1801.0,275.0,101.5,32.0,39.0,0.520238,0.0,1.0
478,72.04,1801.0,311.5,105.0,15.0,40.0,0.259148,0.0,0.0
479,72.04,1801.0,299.0,115.0,26.0,36.0,0.261879,0.0,0.0
480,72.16,1804.0,273.5,103.0,33.0,38.0,0.529712,0.0,1.0
481,72.16,1804.0,311.5,105.0,15.0,42.0,0.30799,0.0,0.0
482,72.16,1804.0,299.0,116.5,28.0,39.0,0.318198,0.0,0.0
483,72.28,1807.0,273.5,104.0,33.0,38.0,0.529712,1.0,0.0
484,72.28,1807.0,311.5,105.0,15.0,42.0,0.30799,0.0,0.0
485,72.28,1807.0,299.0,116.5,28.0,39.0,0.318198,0.0,0.0
486,72.4,1810.0,274.5,104.0,33.0,38.0,0.529712,-1.0,1.0
487,72.4,1810.0,311.5,105.0,15.0,42.0,0.30799,0.0,0.0
488,72.4,1810.0,299.0,116.5,28.0,39.0,0.318198,0.0,0.0
489,72.52,1813.0,273.5,105.0,33.0,38.0,0.529712,1.0,0.0
490,72.52,1813.0,311.5,105.0,15.0,42.0,0.30799,0.0,0.0
491,72.52,1813.0,299.0,116.5,28.0,39.0,0.318198,0.0,0.0
492,72.64,1816.0,278.0,103.5,34.0,37.0,0.377156,0.0,0.0
493,72.64,1816.0,311.5,104.5,15.0,39.0,0.275455,0.0,0.0
494,72.64,1816.0,299.0,116.0,30.0,40.0,0.299689,0.0,0.0
495,72.76,1819.0,278.0,103.5,34.0,37.0,0.377156,0.0,0.0
496,72.76,1819.0,311.5,104.5,15.0,39.0,0.275455,0.0,0.0
497,72.76,1819.0,299.0,116.0,30.0,40.0,0.299689,0.0,0.0
498,72.88,1822.0,278.0,103.5,34.0,37.0,0.377156,-1.0,0.0
499,72.88,1822.0,311.5,104.5,15.0,39.0,0.275455,0.0,0.0
500,72.88,1822.0,299.0,116.0,30.0,40.0,0.299689,0.0,0.0
501,73.0,1825.0,277.0,103.5,34.0,37.0,0.377156,0.0,0.0
502,73.0,1825.0,311.5,104.5,15.0,39.0,0.275455,0.0,0.0
503,73.0,1825.0,299.0,116.0,30.0,40.0,0.299689,0.0,0.0
504,73.12,1828.0,266.5,104.5,29.0,35.0,0.4154,0.0,0.0
505,73.12,1828.0,311.5,105.5,15.0,41.0,0.344479,0.0,0.0
506,73.24,1831.0,266.5,104.5,29.0,35.0,0.4154,0.0,0.0
507,73.24,1831.0,311.5,105.5,15.0,41.0,0.344479,0.0,0.0
508,73.36,1834.0,266.5,104.5,29.0,35.0,0.4154,0.0,0.0
509,73.36,1834.0,311.5,105.5,15.0,41.0,0.344479,0.0,0.0
510,73.48,1837.0,266.5,104.5,29.0,35.0,0.4154,0.0,0.0
511,73.48,1837.0,311.5,105.5,15.0,41.0,0.344479,0.0,0.0
512,73.6,1840.0,266.5,103.5,29.0,37.0,0.513559,0.0,0.0
513,73.6,1840.0,277.5,103.5,25.0,37.0,0.4229,0.0,0.0
514,73.6,1840.0,312.0,105.5,14.0,43.0,0.334854,0.0,0.0
515,73.6,1840.0,297.0,116.5,28.0,39.0,0.308549,0.0,0.0
516,73.72,1843.0,266.5,103.5,29.0,37.0,0.513559,0.0,0.0
517,73.72,1843.0,277.5,103.5,25.0,37.0,0.4229,0.0,0.0
518,73.72,1843.0,312.0,105.5,14.0,43.0,0.334854,0.0,0.0
519,73.72,1843.0,297.0,116.5,28.0,39.0,0.308549,0.0,0.0
520,73.84,1846.0,266.5,103.5,29.0,37.0,0.513559,0.0,0.0
521,73.84,1846.0,277.5,103.5,25.0,37.0,0.4229,0.0,0.0
522,73.84,1846.0,312.0,105.5,14.0,43.0,0.334854,0.0,0.0
523,73.84,1846.0,297.0,116.5,28.0,39.0,0.308549,0.0,0.0
524,73.96,1849.0,266.5,103.5,29.0,37.0,0.513559,0.0,0.0
525,73.96,1849.0,277.5,103.5,25.0,37.0,0.4229,0.0,0.0
526,73.96,1849.0,312.0,105.5,14.0,43.0,0.334854,0.0,0.0
527,73.96,1849.0,297.0,116.5,28.0,39.0,0.308549,0.0,0.0
528,74.08,1852.0,276.0,104.0,30.0,38.0,0.489226,0.0,0.0
529,74.08,1852.0,298.0,115.5,28.0,37.0,0.305351,0.0,0.0
530,74.2,1855.0,276.0,104.0,30.0,38.0,0.489226,0.0,0.0
531,74.2,1855.0,298.0,115.5,28.0,37.0,0.305351,0.0,0.0
532,74.32,1858.0,276.0,104.0,30.0,38.0,0.489226,0.0,0.0
533,74.32,1858.0,298.0,115.5,28.0,37.0,0.305351,0.0,0.0
534,74.44,1861.0,276.0,104.0,30.0,38.0,0.489226,0.0,0.0
535,74.44,1861.0,298.0,115.5,28.0,37.0,0.305351,0.0,0.0
536,74.56,1864.0,277.5,103.5,31.0,37.0,0.494568,0.0,0.0
537,74.56,1864.0,311.5,104.0,15.0,40.0,0.290159,0.0,0.0
538,74.56,1864.0,298.5,116.0,27.0,38.0,0.288897,0.0,0.0
539,74.68,1867.0,277.5,103.5,31.0,37.0,0.494568,0.0,0.0
540,74.68,1867.0,311.5,104.0,15.0,40.0,0.290159,0.0,0.0
541,74.68,1867.0,298.5,116.0,27.0,38.0,0.288897,0.0,0.0
542,74.8,1870.0,277.5,103.5,31.0,37.0,0.494568,0.0,0.0
543,74.8,1870.0,311.5,104.0,15.0,40.0,0.290159,0.0,0.0
544,74.8,1870.0,298.5,116.0,27.0,38.0,0.288897,0.0,0.0
545,74.92,1873.0,277.5,103.5,31.0,37.0,0.494568,0.0,0.0
546,74.92,1873.0,311.5,104.0,15.0,40.0,0.290159,0.0,0.0
547,74.92,1873.0,298.5,116.0,27.0,38.0,0.288897,0.0,0.0
548,75.04,1876.0,267.0,107.0,28.0,34.0,0.534002,0.0,0.0
549,75.04,1876.0,217.0,122.0,26.0,32.0,0.251002,0.0,0.0
550,75.04,1876.0,299.0,116.0,26.0,38.0,0.282131,0.0,0.0
551,75.16,1879.0,267.0,107.0,28.0,34.0,0.534002,0.0,0.0
552,75.16,1879.0,217.0,122.0,26.0,32.0,0.251002,0.0,0.0
553,75.16,1879.0,299.0,116.0,26.0,38.0,0.282131,0.0,0.0
554,75.28,1882.0,267.0,107.0,28.0,34.0,0.534002,0.0,0.0
555,75.28,1882.0,217.0,122.0,26.0,32.0,0.251002,0.0,0.0
556,75.28,1882.0,299.0,116.0,26.0,38.0,0.282131,0.0,0.0
557,75.4,1885.0,267.0,107.0,28.0,34.0,0.534002,0.0,0.0
558,75.4,1885.0,217.0,122.0,26.0,32.0,0.251002,0.0,0.0
559,75.4,1885.0,299.0,116.0,26.0,38.0,0.282131,0.0,0.0
560,75.52,1888.0,277.0,104.5,28.0,37.0,0.44634,0.0,0.0
561,75.52,1888.0,294.5,106.0,25.0,36.0,0.283358,0.0,0.0
562,75.52,1888.0,311.0,105.5,16.0,37.0,0.253383,0.0,0.0
563,75.64,1891.0,277.0,104.5,28.0,37.0,0.44634,0.0,0.0
564,75.64,1891.0,294.5,106.0,25.0,36.0,0.283358,0.0,0.0
565,75.64,1891.0,311.0,105.5,16.0,37.0,0.253383,0.0,0.0
566,75.76,1894.0,277.0,104.5,28.0,37.0,0.44634,0.0,0.0
567,75.76,1894.0,294.5,106.0,25.0,36.0,0.283358,0.0,0.0
568,75.76,1894.0,311.0,105.5,16.0,37.0,0.253383,0.0,0.0
569,75.88,1897.0,277.0,104.5,28.0,37.0,0.44634,0.0,0.0
570,75.88,1897.0,294.5,106.0,25.0,36.0,0.283358,0.0,0.0
571,75.88,1897.0,311.0,105.5,16.0,37.0,0.253383,0.0,0.0
572,76.0,1900.0,267.5,104.5,29.0,35.0,0.4722,0.0,0.0
573,76.0,1900.0,311.5,105.0,15.0,40.0,0.311554,0.0,0.0
574,76.0,1900.0,298.0,116.5,28.0,39.0,0.312475,0.0,0.0
575,76.12,1903.0,267.5,104.5,29.0,35.0,0.4722,0.0,0.0
576,76.12,1903.0,311.5,105.0,15.0,40.0,0.311554,0.0,0.0
577,76.12,1903.0,298.0,116.5,28.0,39.0,0.312475,0.0,0.0
578,76.24,1906.0,267.5,104.5,29.0,35.0,0.4722,0.0,0.0
579,76.24,1906.0,311.5,105.0,15.0,40.0,0.311554,0.0,0.0
580,76.24,1906.0,298.0,116.5,28.0,39.0,0.312475,0.0,0.0
581,76.36,1909.0,267.5,104.5,29.0,35.0,0.4722,-1.0,0.0
582,76.36,1909.0,311.5,105.0,15.0,40.0,0.311554,0.0,0.0
583,76.36,1909.0,298.0,116.5,28.0,39.0,0.312475,0.0,0.0
584,76.48,1912.0,275.5,104.5,31.0,37.0,0.44398,0.0,0.0
585,76.48,1912.0,311.5,105.0,15.0,40.0,0.267513,0.0,0.0
586,76.48,1912.0,297.5,116.0,29.0,38.0,0.278779,0.0,0.0
587,76.6,1915.0,275.5,104.5,31.0,37.0,0.44398,0.0,0.0
588,76.6,1915.0,311.5,105.0,15.0,40.0,0.267513,0.0,0.0
589,76.6,1915.0,297.5,116.0,29.0,38.0,0.278779,0.0,0.0
590,76.72,1918.0,275.5,104.5,31.0,37.0,0.44398,0.0,0.0
591,76.72,1918.0,311.5,105.0,15.0,40.0,0.267513,0.0,0.0
592,76.72,1918.0,297.5,116.0,29.0,38.0,0.278779,0.0,0.0
593,76.84,1921.0,275.5,104.5,31.0,37.0,0.44398,0.0,0.0
594,76.84,1921.0,311.5,105.0,15.0,40.0,0.267513,0.0,0.0
595,76.84,1921.0,297.5,116.0,29.0,38.0,0.278779,0.0,0.0
596,76.96,1924.0,267.0,104.5,28.0,33.0,0.530188,0.0,0.0
597,76.96,1924.0,294.5,107.5,27.0,39.0,0.354224,0.0,0.0
598,76.96,1924.0,311.5,105.0,15.0,40.0,0.332294,0.0,0.0
599,76.96,1924.0,221.0,119.5,28.0,27.0,0.355469,0.0,0.0
600,77.08,1927.0,267.0,104.5,28.0,33.0,0.530188,0.0,0.0
601,77.08,1927.0,294.5,107.5,27.0,39.0,0.354224,0.0,0.0
602,77.08,1927.0,311.5,105.0,15.0,40.0,0.332294,0.0,0.0
603,77.08,1927.0,221.0,119.5,28.0,27.0,0.355469,0.0,0.0
604,77.2,1930.0,267.0,104.5,28.0,33.0,0.530188,0.0,0.0
605,77.2,1930.0,294.5,107.5,27.0,39.0,0.354224,0.0,0.0
606,77.2,1930.0,311.5,105.0,15.0,40.0,0.332294,0.0,0.0
607,77.2,1930.0,221.0,119.5,28.0,27.0,0.355469,0.0,0.0
608,77.32,1933.0,267.0,104.5,28.0,33.0,0.530188,0.0,0.0
609,77.32,1933.0,294.5,107.5,27.0,39.0,0.354224,0.0,0.0
610,77.32,1933.0,311.5,105.0,15.0,40.0,0.332294,0.0,0.0
611,77.32,1933.0,221.0,119.5,28.0,27.0,0.355469,0.0,0.0
612,77.44,1936.0,267.0,105.0,28.0,34.0,0.384719,0.0,0.0
613,77.44,1936.0,221.5,121.0,27.0,28.0,0.28556,0.0,0.0
614,77.44,1936.0,297.0,116.5,30.0,39.0,0.328547,0.0,0.0
615,77.56,1939.0,267.0,105.0,28.0,34.0,0.384719,0.0,0.0
616,77.56,1939.0,221.5,121.0,27.0,28.0,0.28556,0.0,0.0
617,77.56,1939.0,297.0,116.5,30.0,39.0,0.328547,0.0,0.0
618,77.68,1942.0,267.0,105.0,28.0,34.0,0.384719,0.0,0.0
619,77.68,1942.0,221.5,121.0,27.0,28.0,0.28556,0.0,0.0
620,77.68,1942.0,297.0,116.5,30.0,39.0,0.328547,0.0,0.0
621,77.8,1945.0,267.0,105.0,28.0,34.0,0.384719,0.0,0.0
622,77.8,1945.0,221.5,121.0,27.0,28.0,0.28556,0.0,0.0
623,77.8,1945.0,297.0,116.5,30.0,39.0,0.328547,0.0,0.0
624,77.92,1948.0,267.0,106.0,30.0,34.0,0.392611,0.0,0.0
625,77.92,1948.0,312.0,105.5,14.0,43.0,0.356225,0.0,0.0
626,77.92,1948.0,220.5,120.5,27.0,27.0,0.261353,0.0,0.0
627,77.92,1948.0,297.0,115.5,28.0,37.0,0.314061,0.0,0.0
628,78.04,1951.0,267.0,106.0,30.0,34.0,0.392611,0.0,0.0
629,78.04,1951.0,312.0,105.5,14.0,43.0,0.356225,0.0,0.0
630,78.04,1951.0,220.5,120.5,27.0,27.0,0.261353,0.0,0.0
631,78.04,1951.0,297.0,115.5,28.0,37.0,0.314061,0.0,0.0
632,78.16,1954.0,267.0,106.0,30.0,34.0,0.392611,0.0,0.0
633,78.16,1954.0,312.0,105.5,14.0,43.0,0.356225,0.0,0.0
634,78.16,1954.0,220.5,120.5,27.0,27.0,0.261353,0.0,0.0
635,78.16,1954.0,297.0,115.5,28.0,37.0,0.314061,0.0,0.0
636,78.28,1957.0,267.0,106.0,30.0,34.0,0.392611,0.0,0.0
637,78.28,1957.0,312.0,105.5,14.0,43.0,0.356225,0.0,0.0
638,78.28,1957.0,220.5,120.5,27.0,27.0,0.261353,0.0,0.0
639,78.28,1957.0,297.0,115.5,28.0,37.0,0.314061,0.0,0.0
640,78.4,1960.0,267.0,105.5,26.0,33.0,0.33961,0.0,0.0
641,78.4,1960.0,312.0,106.0,14.0,42.0,0.353398,0.0,0.0
642,78.4,1960.0,298.0,115.5,28.0,37.0,0.305253,0.0,0.0
643,78.52,1963.0,267.0,105.5,26.0,33.0,0.33961,0.0,0.0
644,78.52,1963.0,312.0,106.0,14.0,42.0,0.353398,0.0,0.0
645,78.52,1963.0,298.0,115.5,28.0,37.0,0.305253,0.0,0.0
646,78.64,1966.0,267.0,105.5,26.0,33.0,0.33961,0.0,0.0
647,78.64,1966.0,312.0,106.0,14.0,42.0,0.353398,0.0,0.0
648,78.64,1966.0,298.0,115.5,28.0,37.0,0.305253,0.0,0.0
649,78.76,1969.0,267.0,105.5,26.0,33.0,0.33961,0.0,0.0
650,78.76,1969.0,312.0,106.0,14.0,42.0,0.353398,0.0,0.0
651,78.76,1969.0,298.0,115.5,28.0,37.0,0.305253,0.0,0.0
652,78.88,1972.0,266.5,104.5,31.0,35.0,0.439069,0.0,0.0
653,79.0,1975.0,266.5,104.5,31.0,35.0,0.439069,0.0,0.0
654,79.12,1978.0,266.5,104.5,31.0,35.0,0.439069,0.0,0.0
655,79.24,1981.0,266.5,104.5,31.0,35.0,0.439069,0.0,0.0
656,79.36,1984.0,274.5,108.0,31.0,42.0,0.560138,0.0,0.0
657,79.36,1984.0,293.5,108.0,25.0,36.0,0.314235,0.0,0.0
658,79.36,1984.0,311.0,106.0,16.0,38.0,0.320969,0.0,0.0
659,79.48,1987.0,274.5,108.0,31.0,42.0,0.560138,0.0,0.0
660,79.48,1987.0,293.5,108.0,25.0,36.0,0.314235,0.0,0.0
661,79.48,1987.0,311.0,106.0,16.0,38.0,0.320969,0.0,0.0
662,79.6,1990.0,274.5,108.0,31.0,42.0,0.560138,0.0,0.0
663,79.6,1990.0,293.5,108.0,25.0,36.0,0.314235,0.0,0.0
664,79.6,1990.0,311.0,106.0,16.0,38.0,0.320969,0.0,0.0
665,79.72,1993.0,274.5,108.0,31.0,42.0,0.560138,0.0,0.0
666,79.72,1993.0,293.5,108.0,25.0,36.0,0.314235,0.0,0.0
667,79.72,1993.0,311.0,106.0,16.0,38.0,0.320969,0.0,0.0
668,79.84,1996.0,267.5,105.5,31.0,37.0,0.464076,0.0,0.0
669,79.84,1996.0,294.0,108.0,24.0,36.0,0.318702,0.0,0.0
670,79.84,1996.0,311.0,106.5,16.0,39.0,0.349699,0.0,0.0
671,79.96,1999.0,267.5,105.5,31.0,37.0,0.464076,0.0,0.0
672,79.96,1999.0,294.0,108.0,24.0,36.0,0.318702,0.0,0.0
673,79.96,1999.0,311.0,106.5,16.0,39.0,0.349699,0.0,0.0
674,80.08,2002.0,267.5,105.5,31.0,37.0,0.464076,0.0,0.0
675,80.08,2002.0,294.0,108.0,24.0,36.0,0.318702,0.0,0.0
676,80.08,2002.0,311.0,106.5,16.0,39.0,0.349699,0.0,0.0
677,80.2,2005.0,267.5,105.5,31.0,37.0,0.464076,0.0,0.0
678,80.2,2005.0,294.0,108.0,24.0,36.0,0.318702,0.0,0.0
679,80.2,2005.0,311.0,106.5,16.0,39.0,0.349699,0.0,0.0
680,80.32,2008.0,267.0,104.5,32.0,39.0,0.460178,0.0,0.0
681,80.32,2008.0,311.5,106.0,15.0,40.0,0.34676,0.0,0.0
682,80.32,2008.0,221.0,120.5,26.0,27.0,0.250127,0.0,0.0
683,80.32,2008.0,298.0,114.5,26.0,37.0,0.304362,0.0,0.0
684,80.44,2011.0,267.0,104.5,32.0,39.0,0.460178,0.0,0.0
685,80.44,2011.0,311.5,106.0,15.0,40.0,0.34676,0.0,0.0
686,80.44,2011.0,221.0,120.5,26.0,27.0,0.250127,0.0,0.0
687,80.44,2011.0,298.0,114.5,26.0,37.0,0.304362,0.0,0.0
688,80.56,2014.0,267.0,104.5,32.0,39.0,0.460178,0.0,0.0
689,80.56,2014.0,311.5,106.0,15.0,40.0,0.34676,0.0,0.0
690,80.56,2014.0,221.0,120.5,26.0,27.0,0.250127,0.0,0.0
691,80.56,2014.0,298.0,114.5,26.0,37.0,0.304362,0.0,0.0
692,80.68,2017.0,267.0,104.5,32.0,39.0,0.460178,0.0,0.0
693,80.68,2017.0,311.5,106.0,15.0,40.0,0.34676,0.0,0.0
694,80.68,2017.0,221.0,120.5,26.0,27.0,0.250127,0.0,0.0
695,80.68,2017.0,298.0,114.5,26.0,37.0,0.304362,0.0,0.0
696,80.8,2020.0,267.5,107.0,31.0,40.0,0.51301,0.0,0.0
697,80.8,2020.0,311.0,106.0,16.0,38.0,0.261149,0.0,0.0
698,80.8,2020.0,217.0,121.5,24.0,31.0,0.266211,0.0,0.0
699,80.8,2020.0,297.0,115.5,28.0,37.0,0.294147,0.0,0.0
700,80.92,2023.0,267.5,107.0,31.0,40.0,0.51301,0.0,0.0
701,80.92,2023.0,311.0,106.0,16.0,38.0,0.261149,0.0,0.0
702,80.92,2023.0,217.0,121.5,24.0,31.0,0.266211,0.0,0.0
